4.44296875,9.518055555555556
4.40859375,9.502777777777778
4.2796875,9.35
4.39140625,9.472222222222223
4.54609375,9.4875
4.365625,9.426388888888889
4.25390625,9.27361111111111
4.39140625,9.411111111111111
4.571875,9.472222222222223
4.434375,9.426388888888889
4.296875,9.28888888888889
4.28828125,9.258333333333333
4.42578125,9.395833333333332
4.59765625,9.472222222222223
4.46875,9.411111111111111
4.33125,9.27361111111111
4.18515625,9.151388888888889
4.20234375,9.136111111111111
4.3484375,9.258333333333333
4.4859375,9.395833333333332
4.63203125,9.411111111111111
4.4515625,9.35
4.3140625,9.2125
4.1765625,9.075
4.19375,9.090277777777777
4.33984375,9.2125
4.47734375,9.365277777777777
4.66640625,9.395833333333332
4.4859375,9.334722222222222
4.60625,9.334722222222222
4.61484375,9.319444444444445
4.60625,9.304166666666667
4.64921875,9.28888888888889
4.6578125,9.28888888888889
4.6234375,9.258333333333333
4.7265625,9.27361111111111
4.61484375,9.2125
4.709375,9.2125
4.7265625,9.2125
4.66640625,9.151388888888889
4.7265625,9.136111111111111
4.76953125,9.151388888888889
4.709375,9.090277777777777
4.709375,9.075
4.78671875,9.059722222222222
4.78671875,9.029166666666667
4.71796875,8.99861111111111
4.73515625,8.983333333333333
4.7953125,8.952777777777778
4.8296875,8.9375
4.78671875,8.906944444444445
4.74375,8.87638888888889
4.7265625,8.86111111111111
4.778125,8.830555555555556
4.82109375,8.8
4.846875,8.784722222222223
4.82109375,8.754166666666666
4.778125,8.723611111111111
4.75234375,8.693055555555555
4.778125,8.677777777777777
4.8125,8.647222222222222
4.83828125,8.616666666666667
4.8640625,8.58611111111111
4.846875,8.570833333333333
4.82109375,8.540277777777778
4.7953125,8.509722222222223
4.76953125,8.479166666666668
4.75234375,8.463888888888889
4.778125,8.433333333333334
4.80390625,8.402777777777777
4.8640625,8.372222222222222
4.8125,8.356944444444444
4.7609375,8.31111111111111
4.778125,8.295833333333333
4.8296875,8.280555555555555
4.846875,8.265277777777778
4.8125,8.219444444444445
4.74375,8.17361111111111
4.76953125,8.17361111111111
4.82109375,8.143055555555556
4.83828125,8.127777777777778
4.80390625,8.081944444444446
4.7609375,8.051388888888889
4.74375,8.036111111111111
4.78671875,8.005555555555555
4.7953125,7.975
4.80390625,7.944444444444445
4.8125,7.913888888888889
4.82109375,7.883333333333334
4.8296875,7.852777777777778
4.83828125,7.822222222222223
4.83828125,7.8069444444444445
4.83828125,7.7763888888888895
4.82109375,7.745833333333334
4.80390625,7.715277777777777
4.78671875,7.684722222222222
4.78671875,7.654166666666667
4.778125,7.623611111111111
4.778125,7.608333333333333
4.78671875,7.5625
4.80390625,7.531944444444445
4.8125,7.501388888888889
4.8296875,7.470833333333333
4.85546875,7.440277777777778
4.88984375,7.409722222222223
4.85546875,7.363888888888888
4.8125,7.333333333333333
4.88125,7.2875
4.8296875,7.241666666666666
